date,rating,content,product_url
12 fev. 2024,5,Ótimo.,https://produto.mercadolivre.com.br/MLB-2111069064-progressiva-use-me-cosmetic-magic-brush-2x1000ml-_JM
17 out. 2024,5,E maravilhosa.,https://www.mercadolivre.com.br/mascara-matizadora-black-efeito-acinzentado-veggue-150g/p/MLB20777303
19 fev. 2025,5,Simplesmente amo esses produtos.,https://www.mercadolivre.com.br/kit-inoar-shampoo-creme-p-pentear-condicionador/p/MLB27011508
07 dez. 2022,5,Ótimo produto faz jus a marca.,https://www.mercadolivre.com.br/creme-alisante-vintage-girls-100g-lola-cosmetics/p/MLB19314356
03 ago. 2024,5,"Gostei muito da máscara, o cabelo fica macio com muito brilho e cheiroso, ótima para etapa de hidratação!.",https://www.mercadolivre.com.br/creme-de-hidrataco-intensiva-aneethun-linha-a-500-ml/p/MLB19314273
25 mai. 2024,5,Amém eu recomendo.,https://www.mercadolivre.com.br/kit-haskell-tutano-shampoo-e-condicionador-1l/p/MLB28906872
04 jun. 2020,5,"Perfeito, produtos bons, amei, podem comprar que vcs não vão se arrepender.",https://produto.mercadolivre.com.br/MLB-1368966092-forever-liss-cauterizaco-500g-blindagem-500g-botox-250g-_JM
08 jan. 2025,5,Excelente.,https://produto.mercadolivre.com.br/MLB-5084726746-eico-pro-kit-liso-magico-_JM
26 dez. 2024,5,"Muito bom,recomendo.",https://www.mercadolivre.com.br/kit-alisamento-tratamento-biorganic-progressiva-1l-tree-liss/p/MLB29557424
29 mar. 2024,5,Muito top a melhor de todas ❤️ o cabelo fica lisinho claro que tem que fazer uma boa escova e a prancha tem que ser profissional eu uso da lizze😍.,https://www.mercadolivre.com.br/progressiva-love-potion-2-x-1000ml-fragrncia-do-tratamento-perfumado-cor-de-cabelo-todos/p/MLB19514818
04 set. 2024,5,Super indico o produto e de alta qualidade.,https://www.mercadolivre.com.br/ilike-progressiva-mascara-de-realinhamento-capilar-1000ml/p/MLB21516732
19 jan. 2025,5,"Ótimo, amei o resultado: maciez e brilho imediato, além de tratar os fios!.",https://www.mercadolivre.com.br/borabella-selagem-organica-s-formol-350ml-e-pratudo-300g/p/MLB30481267
28 abr. 2023,3,Não aliza cabelo crespo nao.,https://www.mercadolivre.com.br/progressiva-sem-formol-passo-unico-let-me-be-1000ml-prosalon-cor-de-cabelo-todas-as-cores/p/MLB19558753
08 jan. 2024,5,"Produto de ótima qualidade, já usei e voltei a comprar novamente, podem comprar sem medo.",https://www.mercadolivre.com.br/forever-liss-professional-uti-mascara-reconstruco-240-ml/p/MLB19314334?product_trigger_id=MLB19314332
04 jan. 2023,4,Produto razoável mas considerado bom.,https://produto.mercadolivre.com.br/MLB-1497602274-gel-cola-atacado-12-unid-fox-for-man-promoco-frete-gratis-_JM
29 jan. 2025,5,"Cheirinho agradável, ele não é tão forte, mas dura muito tempo na pele.",https://www.mercadolivre.com.br/perfume-feminino-lancme-idle-edp-25ml/p/MLB16131333
15 mai. 2023,5,Amei muito bom na primeira aplicação já faz a diferença.,https://www.mercadolivre.com.br/mascara-neutralizadora-de-ph-equalize-mask-500g-prohall/p/MLB19537955
11 jul. 2024,4,"Vale mais a pena investir em máscara, usei 3x e não vi diferença.",https://www.mercadolivre.com.br/cadiveu-repair-solution-proteina-fortalecedora-cond-200ml/p/MLB26971591
08 jun. 2024,5,Alisa super bem qualquer tipo de cabelo.,https://www.mercadolivre.com.br/progressiva-japonesa-definitiva-pra-cabelo-afro-alisa100/p/MLB23187180
04 mai. 2023,5,Maravilhoso!!!.,https://www.mercadolivre.com.br/truss-miracle-amino-225ml/p/MLB19587748
10 jun. 2024,4,Até o momento sem problema.,https://www.mercadolivre.com.br/hidrataco-itallian-trivitt-color-2kg-profissional/p/MLB24169251
01 nov. 2024,5,"Ótimo custo benefício, pequeno resultado em pouco tempo.",https://www.mercadolivre.com.br/kit-cresce-cabelo-completo-forever-liss/p/MLB31652711
03 jan. 2025,5,Ótimo.,https://www.mercadolivre.com.br/kit-haskell-cavalo-forte-1l-completo-saches/p/MLB41739212
13 mar. 2023,1,Muito ruim decepção 😒.,https://www.mercadolivre.com.br/shampoo-yama-profissional-argan-nutr-sem-sal-galo-46-l-wxz/p/MLB19605837
04 ago. 2024,5,Ainda não posso avalia sobre o produto. Pois eu ainda não utilizei.,https://produto.mercadolivre.com.br/MLB-4856224684-kit-shampoo-e-condicionador-antigrisalho-415ml-tio-nacho-_JM
04 set. 2024,5,E muito bom e cheiroso.,https://www.mercadolivre.com.br/finalizador-capilar-eudora-sige-glow-expert-balm-disciplinante-100ml/p/MLB21692148
21 ago. 2024,5,Uso a linha toda. Pensei em um produtos bom.,https://www.mercadolivre.com.br/eico-pro-oleo-sublime-reparador-48h-sem-frizz-brilho-gloss-ultra-sedosidade-proteco-termica-filtro-solar-30ml/p/MLB26701050
09 dez. 2024,5,Maravilhoso e com um cheirinho delicioso.,https://produto.mercadolivre.com.br/MLB-4924897010-kit-capilar-tratamento-salonline-sos-cachos-kids-super-oleos-_JM
18 out. 2024,4,"Gente me apaixonei pelo cheiro e lembrando que ele é protetor térmico tbm, simplesmente amei demais.",https://www.mercadolivre.com.br/spray-morte-subita-reparaco-total-250ml-lola-cosmetics/p/MLB19089102
09 dez. 2024,5,Maravilhoso produto.,https://www.mercadolivre.com.br/sos-regeneration-3d-fusion-london-cosmetics/p/MLB21193497
06 fev. 2025,5,E muito bom e já tá até crescendo cabelo de novo.,https://www.mercadolivre.com.br/2-potes-gummmy-hair-vitamin-fortalece-cabelos-unhas-60-unidades/p/MLB21634293
16 jan. 2024,4,A fixação não é muito boa.,https://www.mercadolivre.com.br/perfume-feminino-la-rive-cute-30ml-eau-de-parfum/p/MLB6290390
05 dez. 2024,5,Faz anos que eu compro pois ele realmente é bom e funciona. Deixa o cabelo mais liso e bonito.,https://www.mercadolivre.com.br/fluido-termoativado-liso-magico-lowell/p/MLB19314284
28 set. 2024,5,Excelente.,https://www.mercadolivre.com.br/kit-tintura-casting-creme-gloss-casting-creme-gloss-tom-535-chocolate-15vol-para-cabelo/p/MLB19473292?product_trigger_id=MLB19473284
19 jul. 2024,5,"Amei,e tem um cheiro bem suave.",https://www.mercadolivre.com.br/eico-tratamento-shampoo-fortificante-sem-sal-800ml-condicionador-hidrataco-leave-in-750ml-antifrizz-maciez-brilho-cabelos-longos-fortalecimento-crescimento-capilar/p/MLB20692769
13 nov. 2024,5,Ótimo selou minhas pontas tava muito ruim.,https://produto.mercadolivre.com.br/MLB-3826136509-acidificante-ph-balancer-230g-kpro-_JM
22 abr. 2024,5,Simplesmente maravilhoso. Deixa o cabelo macio e cheiroso. Excelente produto.,https://www.mercadolivre.com.br/mascara-desamarelador-roxo-efeito-perola-loiro-brilhante-240g/p/MLB19760077
02 set. 2024,5,Já uso há um bom tempo. E é ótimo.,https://www.mercadolivre.com.br/haskell-encorpa-cabelo-shampoo-500ml/p/MLB19506140
07 jan. 2025,5,É original.,https://www.mercadolivre.com.br/absolut-repair-mascara-500ml-loreal-professionnel/p/MLB19138688
23 fev. 2024,5,Ótimo.,https://produto.mercadolivre.com.br/MLB-3065035249-natura-pataua-ekos-kit-shampoo-condic-mascara-e-tonico-_JM
06 abr. 2024,1,Deixa o cabelo duro rececado.,https://www.mercadolivre.com.br/shampoo-desamarelador-p-cabelos-grisalhos-bio-extratus-250g/p/MLB20576051
09 jan. 2025,5,Amo os produtos da eico.,https://www.mercadolivre.com.br/eico-deslisa-fios-shampoo-sem-sal-800ml-condicionador-leave-in-750ml-mascara-hidrataco-reparaco-antifrizz-1kg/p/MLB30316500
04 dez. 2024,5,Bom 👍.,https://www.mercadolivre.com.br/lavatorio-de-cabelo-portatil-cuba-movel-salo-beleza-ducha/p/MLB21832799
04 ago. 2023,5,Muito o produto.,https://www.mercadolivre.com.br/sealant-silk-3d-semi-definitiva-orgnica-sem-formol-1lt/p/MLB20305157
24 dez. 2024,5,Ótimo.,https://www.mercadolivre.com.br/btox-plastica-dos-fios-alisamento-capilar-mascara-lala-cosmeticos-1kg/p/MLB24106358
05 fev. 2024,5,"Estou gostando dos produtos, cheiro delicia.",https://produto.mercadolivre.com.br/MLB-3252106883-lola-cosmetics-densidade-kit-de-tratamento-3-itens-_JM
19 jun. 2024,4,"Não darei excelente porque uso outros produtos p/ queda então não sei 100% quanto a eficácia sozinha da vitamina, mas depois que comecei a usar a queda diminuiu e noto o crescimento saudável dos fios, estou cheia de cabelinhos novos. Lembrando que uso shampoo, máscara, pratico ativ. Física e tomo mais um multivitamínico; tomo o imecap há mais de dois anos, eu que não vou largar a mão haha.",https://www.mercadolivre.com.br/imecap-hair-cabelos-e-unhas-pague-60-e-leve-90-capsulas/p/MLB28575276
21 jun. 2024,5,Eu achei o meu produto excelente.,https://produto.mercadolivre.com.br/MLB-1042518937-truss-specific-mask-180g-_JM
09 mai. 2023,5,"Excelente , sinto melhora no aspecto do cabelo na primeira aplicação , recupera meu loiro com luzes.
Super recomendo!.",https://www.mercadolivre.com.br/lowell-ends-extra-regererador-de-pontas-100ml/p/MLB19512864
27 jun. 2024,5,Excelente.,https://www.mercadolivre.com.br/wella-professionals-oil-reflections-shampoo-1000ml/p/MLB20940083
01 fev. 2025,5,"Maravilhoso! é caro gente, mais se você quer ver resultado, essa hidratação é instantânea! sempre compro.",https://www.mercadolivre.com.br/mascara-capilar-kerastase-resistance-force-architecte/p/MLB19704282
24 fev. 2024,5,Excelente produto.,https://www.mercadolivre.com.br/amend-pos-progressiva-creme-de-pentear-defrizante-180g/p/MLB20683698
09 mar. 2024,5,Ótima aquisição. Dois produtos excelentes compacto e eficiente. Comprarei novamente.,https://www.mercadolivre.com.br/kit-actine-solar-fps60-color-40g-actine-sabgel-liq-40g/p/MLB19782252
06 out. 2023,5,Ótimo.,https://www.mercadolivre.com.br/keune-man-shampoo-fortify-250ml/p/MLB19505795
21 nov. 2024,5,Gostei muito do produto exatamente o q eu queria.,https://www.mercadolivre.com.br/mascara-matizadora-specialist-blonde-amend-300g/p/MLB23187097
03 fev. 2025,5,Gostei bastante.,https://www.mercadolivre.com.br/wella-pro-invigo-nutri-enrich-leave-in-150-ml/p/MLB20975479
14 nov. 2024,5,Muito bom cheirinho de manga madura.,https://produto.mercadolivre.com.br/MLB-3189098253-pos-progressiva-e-descoloraco-kit-reconstruco-completo-_JM
21 dez. 2024,5,Excelente.,https://www.mercadolivre.com.br/progressiva-fio-sem-formol-terapia-alisamento-premium-1l/p/MLB41302518
17 dez. 2024,4,Não é tudo aquilo no meu cabelo não gostei.,https://www.mercadolivre.com.br/kit-wella-oil-reflections-sh250ol30masc150/p/MLB27710607
03 mar. 2023,5,Produto maravilhoso.,https://www.mercadolivre.com.br/kit-resistance-flor-d-lotus-shampoo-condicionador-lt-inoar/p/MLB19961764
17 jul. 2023,5,"É caro mas é ótimo, não deixa oleoso, o cheiro é agradável, em 1 semana de uso já vejo diferença, uso de manhã e a noite, muito bom.",https://www.mercadolivre.com.br/gold-spell-cosmeticos-tnico-poderoso-reconstruccion/p/MLB23917675
22 mar. 2024,5,"Essa é a segunda vez que compro, pois foi o primeiro a acabar, algo a grandha poderia considerar é aumentar a quantidade e superar um pouco mais que o shampoo. Essa linha minha tricologista recomendou. Estou usando a versão tonific devido ao tratamento da alopécia andrógena, oleosidade e caspa seborreica de repetição e irritações, bem em resumo em quase 3 meses de uso (3x na semana) tenho obtido excelentes resultados, principalmente no couro cabeludo. Fios novos e saudáveis crescendo, couro saudável. Super satisfeita até aqui! por ser verão é uma sensação maravilhosa de lavado e muito refrescante na cabeça.",https://www.mercadolivre.com.br/grandha-tonific-baba-d-aloe-240g/p/MLB19703026
14 jul. 2024,5,,https://www.mercadolivre.com.br/kit-eico-tratamento-mandioca-fortalecimento-crescimento/p/MLB28713807
12 jun. 2024,5,Muito bom.,https://www.mercadolivre.com.br/wella-brilliance-invigo-mascara-de-hidrataco-500ml/p/MLB19629269
27 dez. 2024,5,Ótimo 😌.,https://www.mercadolivre.com.br/escova-progressiva-oxireduct-tyrrel-profissional-moister-1-l-haircolor-hairtreatmentfragrance-toda-cor-de-cabelo-agradavel/p/MLB19527672
24 jun. 2024,5,Estou satisfeito.,https://produto.mercadolivre.com.br/MLB-1975889051-creme-para-cabelo-trim-65g-suave-_JM
23 set. 2024,5,"Perfeito, trata os cabelos, deixando macios e saudáveis, um brilho, cheiroso, estou adorando, com toda certeza irei comprar novamente, se tivesse descoberto antes meus cabelos já estariam tratados. Super recomendo. Custo benefício vale a pena.",https://www.mercadolivre.com.br/crescimento-e-fortalecimento-capilar-glammour-cresce-mais-restauraco-anti-queda-fortalecedor-de-1130ml-1130g/p/MLB35340551
08 dez. 2024,5,Atende.,https://www.mercadolivre.com.br/tyrrel-escova-progressiva-oxireduct-sem-formol-1l/p/MLB24841075
19 dez. 2024,4,Produto bom.,https://www.mercadolivre.com.br/oleo-finalizador-vegano-premium-12-oil-arvensis-45ml/p/MLB20803156
22 dez. 2024,5,Pra mim melhor kit de shampoo pros cabelos deixa muitas marca profissional no chao.,https://produto.mercadolivre.com.br/MLB-2895007178-kit-aussie-moist-360ml-cond-360ml-tratamento-236ml-_JM
07 ago. 2024,5,Excelente produto.,https://www.mercadolivre.com.br/shampoo-mentolado-barbearia-5-litro-fox-for-men-profissional/p/MLB20335681
30 set. 2023,2,"Achei bem fedido, o creme é bom mas o cheiro é horrível, um cheiro de plástico velho sabe? nada bom, joguei fora.",https://www.mercadolivre.com.br/creme-para-pentear-babosa-aloe-cream-800g-soul-power/p/MLB19513958
04 fev. 2025,5,Só uso ela é top!!!.,https://www.mercadolivre.com.br/progressiva-select-one-coco-1litro-sem-formol-prohall-mascara-capilar-antifrizz/p/MLB28947055
19 jun. 2023,5,Gostei.,https://www.mercadolivre.com.br/fluido-termoativado-liso-magico-lowell/p/MLB19314284
15 jan. 2024,5,Ótimo custo benefício.,https://www.mercadolivre.com.br/borabella-selagem-3d-s-formol-350ml-a-mais-vendida/p/MLB21558794
27 out. 2023,5,Ótimo.,https://www.mercadolivre.com.br/tyrrel-escova-progressiva-oxireduct-sem-formol-1l/p/MLB24841075
26 ago. 2023,5,Excelente.,https://www.mercadolivre.com.br/loreal-pro-longer-condicionador-1500ml-cabelos-longos-full-v/p/MLB20974869
23 set. 2024,5,Ótima qualidade dos produtos é ótimo custo benefício.,https://www.mercadolivre.com.br/kit-oleo-extraordinario-elseve-cicatri-renov-loreal-paris/p/MLB29524661
26 nov. 2023,5,Muitíssimo bomm.,https://www.mercadolivre.com.br/btx-orghanic-plancton-professional/p/MLB19314298
21 jun. 2023,5,"Gostei bastante do produto, a cor ficou perfeita na minha pele e nada de fundo amarelo. Cobertura de base leve, excelente para o dia a dia.",https://www.mercadolivre.com.br/mantecorp-protetor-solar-episol-fps-70-tom-1-extra-claro/p/MLB19789390
26 jan. 2024,5,Maravilhoso deixa o cabelo macio brilhoso um cheirinho agradável amei comprem sem medo cumpre o que promete.,https://www.mercadolivre.com.br/fluido-escova-borabella-brush-9x1-rapidez-desembaraco-brilho/p/MLB24010264
07 nov. 2023,5,O produto e maravilhoso tô apaixonada meu s cabelo s ficaram tão lixo e macio e bem soltinho do geito q eu queria o melhor não tem cheiro forte e cheiroso adorei e chega bem rápido.,https://www.mercadolivre.com.br/alinhahair-4d-realinhamento-capilar-forever-liss-1000g/p/MLB19733594
27 jan. 2025,5,Bom.,https://www.mercadolivre.com.br/creme-relaxante-salon-line-calcio-oil-de-215ml-215g/p/MLB19514849
26 jun. 2023,5,Amei.,https://www.mercadolivre.com.br/realinhamento-capilar-de-chuveiro-resultado-de-salo-300ml/p/MLB20636757
07 jul. 2023,5,O produto e perfeito!.,https://www.mercadolivre.com.br/mascara-wella-oil-reflections-nutrico-de-150ml-150g/p/MLB22525423?product_trigger_id=MLB19512787
08 jan. 2025,5,Ameii.,https://produto.mercadolivre.com.br/MLB-3817532089-ox-diamante-negro-5l-capilar-essencia-_JM
29 out. 2024,1,Produto frágil qualidade não é tão boa embalagens não veio lacrada como deveria não gostei infelizmente não consegui fazer a devolução devido a longa distância entre a agência dos correios e até mesmo a própria agência do mercado livre infelizmente perdi meu dinheiro num produto da qual não arriscarei utilizar.,https://www.mercadolivre.com.br/bbtx-orghanic-plancton-premium-groselha-negra-1-kilo/p/MLB27534568
18 fev. 2025,5,Já usava. Renovei a compra. É ótimo!!.,https://produto.mercadolivre.com.br/MLB-3909477313-natura-shampoo-e-condicionador-antiqueda-crescimento-lumina-_JM
07 out. 2023,5,Minha esposa adorou.,https://www.mercadolivre.com.br/protetor-solar-anasol-fps-50-oil-free-toque-seco-200ml/p/MLB19504667
16 nov. 2023,4,Produto muito bom.,https://www.mercadolivre.com.br/let-me-be-protein-smoothing-mascara-para-o-cabelo-mulher-1000-ml/p/MLB19377914
17 dez. 2024,5,Ótimo.,https://www.mercadolivre.com.br/loreal-shampoo-silver-300ml-cabelos-brancos-e-grisalhos/p/MLB21472904
08 mai. 2024,5,Senti diferença já no primeiro uso. O perfume é muito bom. Não deixa o cabelo pesado nem oleoso. Recomendo.,https://www.mercadolivre.com.br/inforcer-kit-profissional-shampoo-condicionador-mascara-loreal-professionnel/p/MLB27645462
30 jan. 2023,5,Excelente o produto! amei recomendo.,https://www.mercadolivre.com.br/truss-miracle-amino-225ml/p/MLB19587748
11 nov. 2024,5,"Meu cabelo é cacheado pra crespo, curvatura 3c.
Da forma que uso ele me deixa numa curvatura entre 3a e 3b, deixo por uns 40 min e finalizo com secador+prancha, retoco após uns 30 dias para manter o visual.",https://www.mercadolivre.com.br/mascara-ultra-hidratante-forever-liss-btx-zero-250g/p/MLB19191974
20 nov. 2021,5,"O produto melhor protetor que existe eu sou gari ""trabalho no sol e ele me proteje muito e esta ate tirando minhas melasmas ""manchas escuras ""não escorre no olho o toc e seco bom pra todos os tipos de pele mas pricipalmente pra oleosa como a minha eu aaaamoo neutrogena fator 90 mas tem que ser usado de 2 em 2 horas.",https://www.mercadolivre.com.br/protetor-solar-sun-fresh-fps90-120ml-neutrogena-fragrncia-sem-perfume-tipo-de-embalagem-pote/p/MLB16139018
01 mai. 2024,4,Produto. Muito bom.,https://www.mercadolivre.com.br/mantecorp-protetor-solar-po-compacto-fps-50-tom-claro/p/MLB21728969
14 dez. 2024,5,Amei!.,https://www.mercadolivre.com.br/mel-cola-500g-anna-telles-para-cachos-naturais-e-orgnicos/p/MLB22614112
20 out. 2024,5,"Estou ansiosa pra resultados, minha amiga usou e foi ótimo.",https://www.mercadolivre.com.br/darrow-doctar-force-shampoo-400ml/p/MLB22903955
17 fev. 2024,5,Ótimo.,https://produto.mercadolivre.com.br/MLB-3444530967-kit-haskell-bendito-loiro-completo-300ml-tratamento-5-pc-_JM
11 jul. 2024,5,"Eu amo e não vivo sem,são meus companheiros de vida.",https://produto.mercadolivre.com.br/MLB-3360392001-wella-professionals-fusion-shampo-1l-mascara-500mloleo-30ml-_JM
01 abr. 2024,5,Perfeito.,https://www.mercadolivre.com.br/supermascara-acidificante-redutor-de-ph-cabelos-com-quimica-240g/p/MLB25928804
05 abr. 2024,5,Achei ótimo.,https://www.mercadolivre.com.br/vichy-dercos-shampoo-energy-200g/p/MLB25662351
